key,id,catalogId,subject,grade,sourceType,sourceId,lessonId,title,textPreview,r2ObjectKey,localFileName,fileSizeBytes,durationMs,status
question:eng6-b2-u08-grammar-sports-and-games-q010,question:eng6-b2-u08-grammar-sports-and-games-q010,eng6-full-00890,english,6,question,eng6-b2-u08-grammar-sports-and-games-q010,23,She ____ the match last week.,She ____ the match last week.,audio/tts/assets/en-v1/question-eng6-b2-u08-grammar-sports-and-games-q010.mp3,question-eng6-b2-u08-grammar-sports-and-games-q010.mp3,33408,,local-ready
question:eng6-b2-u08-grammar-sports-and-games-q011,question:eng6-b2-u08-grammar-sports-and-games-q011,eng6-full-00891,english,6,question,eng6-b2-u08-grammar-sports-and-games-q011,23,____ run in the hall.,____ run in the hall.,audio/tts/assets/en-v1/question-eng6-b2-u08-grammar-sports-and-games-q011.mp3,question-eng6-b2-u08-grammar-sports-and-games-q011.mp3,30144,,local-ready
question:eng6-b2-u08-grammar-sports-and-games-q012,question:eng6-b2-u08-grammar-sports-and-games-q012,eng6-full-00892,english,6,question,eng6-b2-u08-grammar-sports-and-games-q012,23,____ up and listen.,____ up and listen.,audio/tts/assets/en-v1/question-eng6-b2-u08-grammar-sports-and-games-q012.mp3,question-eng6-b2-u08-grammar-sports-and-games-q012.mp3,30528,,local-ready
question:eng6-b2-u08-grammar-sports-and-games-q013,question:eng6-b2-u08-grammar-sports-and-games-q013,eng6-full-00893,english,6,question,eng6-b2-u08-grammar-sports-and-games-q013,23,We ____ football yesterday.,We ____ football yesterday.,audio/tts/assets/en-v1/question-eng6-b2-u08-grammar-sports-and-games-q013.mp3,question-eng6-b2-u08-grammar-sports-and-games-q013.mp3,33408,,local-ready
question:eng6-b2-u08-grammar-sports-and-games-q014,question:eng6-b2-u08-grammar-sports-and-games-q014,eng6-full-00894,english,6,question,eng6-b2-u08-grammar-sports-and-games-q014,23,She ____ the match last week.,She ____ the match last week.,audio/tts/assets/en-v1/question-eng6-b2-u08-grammar-sports-and-games-q014.mp3,question-eng6-b2-u08-grammar-sports-and-games-q014.mp3,33408,,local-ready
question:eng6-b2-u08-grammar-sports-and-games-q015,question:eng6-b2-u08-grammar-sports-and-games-q015,eng6-full-00895,english,6,question,eng6-b2-u08-grammar-sports-and-games-q015,23,____ run in the hall.,____ run in the hall.,audio/tts/assets/en-v1/question-eng6-b2-u08-grammar-sports-and-games-q015.mp3,question-eng6-b2-u08-grammar-sports-and-games-q015.mp3,30144,,local-ready
question:eng6-b2-u08-grammar-sports-and-games-q016,question:eng6-b2-u08-grammar-sports-and-games-q016,eng6-full-00896,english,6,question,eng6-b2-u08-grammar-sports-and-games-q016,23,____ up and listen.,____ up and listen.,audio/tts/assets/en-v1/question-eng6-b2-u08-grammar-sports-and-games-q016.mp3,question-eng6-b2-u08-grammar-sports-and-games-q016.mp3,30528,,local-ready
question:eng6-b2-u08-grammar-sports-and-games-q017,question:eng6-b2-u08-grammar-sports-and-games-q017,eng6-full-00897,english,6,question,eng6-b2-u08-grammar-sports-and-games-q017,23,We ____ football yesterday.,We ____ football yesterday.,audio/tts/assets/en-v1/question-eng6-b2-u08-grammar-sports-and-games-q017.mp3,question-eng6-b2-u08-grammar-sports-and-games-q017.mp3,33408,,local-ready
question:eng6-b2-u08-grammar-sports-and-games-q018,question:eng6-b2-u08-grammar-sports-and-games-q018,eng6-full-00898,english,6,question,eng6-b2-u08-grammar-sports-and-games-q018,23,She ____ the match last week.,She ____ the match last week.,audio/tts/assets/en-v1/question-eng6-b2-u08-grammar-sports-and-games-q018.mp3,question-eng6-b2-u08-grammar-sports-and-games-q018.mp3,33408,,local-ready
question:eng6-b2-u08-grammar-sports-and-games-q019,question:eng6-b2-u08-grammar-sports-and-games-q019,eng6-full-00899,english,6,question,eng6-b2-u08-grammar-sports-and-games-q019,23,____ run in the hall.,____ run in the hall.,audio/tts/assets/en-v1/question-eng6-b2-u08-grammar-sports-and-games-q019.mp3,question-eng6-b2-u08-grammar-sports-and-games-q019.mp3,30144,,local-ready
question:eng6-b2-u08-grammar-sports-and-games-q020,question:eng6-b2-u08-grammar-sports-and-games-q020,eng6-full-00900,english,6,question,eng6-b2-u08-grammar-sports-and-games-q020,23,____ up and listen.,____ up and listen.,audio/tts/assets/en-v1/question-eng6-b2-u08-grammar-sports-and-games-q020.mp3,question-eng6-b2-u08-grammar-sports-and-games-q020.mp3,30528,,local-ready
question:eng6-b2-u08-grammar-sports-and-games-q021,question:eng6-b2-u08-grammar-sports-and-games-q021,eng6-full-00901,english,6,question,eng6-b2-u08-grammar-sports-and-games-q021,23,We ____ football yesterday.,We ____ football yesterday.,audio/tts/assets/en-v1/question-eng6-b2-u08-grammar-sports-and-games-q021.mp3,question-eng6-b2-u08-grammar-sports-and-games-q021.mp3,33408,,local-ready
question:eng6-b2-u08-grammar-sports-and-games-q022,question:eng6-b2-u08-grammar-sports-and-games-q022,eng6-full-00902,english,6,question,eng6-b2-u08-grammar-sports-and-games-q022,23,She ____ the match last week.,She ____ the match last week.,audio/tts/assets/en-v1/question-eng6-b2-u08-grammar-sports-and-games-q022.mp3,question-eng6-b2-u08-grammar-sports-and-games-q022.mp3,33408,,local-ready
question:eng6-b2-u08-grammar-sports-and-games-q023,question:eng6-b2-u08-grammar-sports-and-games-q023,eng6-full-00903,english,6,question,eng6-b2-u08-grammar-sports-and-games-q023,23,____ run in the hall.,____ run in the hall.,audio/tts/assets/en-v1/question-eng6-b2-u08-grammar-sports-and-games-q023.mp3,question-eng6-b2-u08-grammar-sports-and-games-q023.mp3,30144,,local-ready
question:eng6-b2-u08-grammar-sports-and-games-q024,question:eng6-b2-u08-grammar-sports-and-games-q024,eng6-full-00904,english,6,question,eng6-b2-u08-grammar-sports-and-games-q024,23,____ up and listen.,____ up and listen.,audio/tts/assets/en-v1/question-eng6-b2-u08-grammar-sports-and-games-q024.mp3,question-eng6-b2-u08-grammar-sports-and-games-q024.mp3,30528,,local-ready
question:eng6-b2-u08-grammar-sports-and-games-q025,question:eng6-b2-u08-grammar-sports-and-games-q025,eng6-full-00905,english,6,question,eng6-b2-u08-grammar-sports-and-games-q025,23,Reorder the words: I / played / badminton,Reorder the words: I / played / badminton,audio/tts/assets/en-v1/question-eng6-b2-u08-grammar-sports-and-games-q025.mp3,question-eng6-b2-u08-grammar-sports-and-games-q025.mp3,29184,,local-ready
question:eng6-b2-u08-grammar-sports-and-games-q026,question:eng6-b2-u08-grammar-sports-and-games-q026,eng6-full-00906,english,6,question,eng6-b2-u08-grammar-sports-and-games-q026,23,Reorder the words: won / team / Our,Reorder the words: won / team / Our,audio/tts/assets/en-v1/question-eng6-b2-u08-grammar-sports-and-games-q026.mp3,question-eng6-b2-u08-grammar-sports-and-games-q026.mp3,27840,,local-ready
question:eng6-b2-u08-grammar-sports-and-games-q027,question:eng6-b2-u08-grammar-sports-and-games-q027,eng6-full-00907,english,6,question,eng6-b2-u08-grammar-sports-and-games-q027,23,Reorder the words: a / sports / week / I / twice / play,Reorder the words: a / sports / week / I / twice / play,audio/tts/assets/en-v1/question-eng6-b2-u08-grammar-sports-and-games-q027.mp3,question-eng6-b2-u08-grammar-sports-and-games-q027.mp3,47424,,local-ready
question:eng6-b2-u08-grammar-sports-and-games-q028,question:eng6-b2-u08-grammar-sports-and-games-q028,eng6-full-00908,english,6,question,eng6-b2-u08-grammar-sports-and-games-q028,23,Grammar point 'past simple' is used in Unit 8.,Grammar point 'past simple' is used in Unit 8.,audio/tts/assets/en-v1/question-eng6-b2-u08-grammar-sports-and-games-q028.mp3,question-eng6-b2-u08-grammar-sports-and-games-q028.mp3,31104,,local-ready
question:eng6-b2-u08-grammar-sports-and-games-q029,question:eng6-b2-u08-grammar-sports-and-games-q029,eng6-full-00909,english,6,question,eng6-b2-u08-grammar-sports-and-games-q029,23,Grammar point 'imperatives' is used in Unit 8.,Grammar point 'imperatives' is used in Unit 8.,audio/tts/assets/en-v1/question-eng6-b2-u08-grammar-sports-and-games-q029.mp3,question-eng6-b2-u08-grammar-sports-and-games-q029.mp3,30912,,local-ready
question:eng6-b2-u08-grammar-sports-and-games-q030,question:eng6-b2-u08-grammar-sports-and-games-q030,eng6-full-00910,english,6,question,eng6-b2-u08-grammar-sports-and-games-q030,23,She ____ the match last week.,She ____ the match last week.,audio/tts/assets/en-v1/question-eng6-b2-u08-grammar-sports-and-games-q030.mp3,question-eng6-b2-u08-grammar-sports-and-games-q030.mp3,33408,,local-ready
question:eng6-b2-u08-grammar-sports-and-games-q031,question:eng6-b2-u08-grammar-sports-and-games-q031,eng6-full-00911,english,6,question,eng6-b2-u08-grammar-sports-and-games-q031,23,We ____ football yesterday.,We ____ football yesterday.,audio/tts/assets/en-v1/question-eng6-b2-u08-grammar-sports-and-games-q031.mp3,question-eng6-b2-u08-grammar-sports-and-games-q031.mp3,33408,,local-ready
question:eng6-b2-u08-grammar-sports-and-games-q032,question:eng6-b2-u08-grammar-sports-and-games-q032,eng6-full-00912,english,6,question,eng6-b2-u08-grammar-sports-and-games-q032,23,____ run in the hall.,____ run in the hall.,audio/tts/assets/en-v1/question-eng6-b2-u08-grammar-sports-and-games-q032.mp3,question-eng6-b2-u08-grammar-sports-and-games-q032.mp3,30144,,local-ready
question:eng6-b2-u08-grammar-sports-and-games-q033,question:eng6-b2-u08-grammar-sports-and-games-q033,eng6-full-00913,english,6,question,eng6-b2-u08-grammar-sports-and-games-q033,23,____ run in the hall.,____ run in the hall.,audio/tts/assets/en-v1/question-eng6-b2-u08-grammar-sports-and-games-q033.mp3,question-eng6-b2-u08-grammar-sports-and-games-q033.mp3,30144,,local-ready
question:eng6-b2-u08-grammar-sports-and-games-q034,question:eng6-b2-u08-grammar-sports-and-games-q034,eng6-full-00914,english,6,question,eng6-b2-u08-grammar-sports-and-games-q034,23,She ____ the match last week.,She ____ the match last week.,audio/tts/assets/en-v1/question-eng6-b2-u08-grammar-sports-and-games-q034.mp3,question-eng6-b2-u08-grammar-sports-and-games-q034.mp3,33408,,local-ready
question:eng6-b2-u08-grammar-sports-and-games-q035,question:eng6-b2-u08-grammar-sports-and-games-q035,eng6-full-00915,english,6,question,eng6-b2-u08-grammar-sports-and-games-q035,23,We ____ football yesterday.,We ____ football yesterday.,audio/tts/assets/en-v1/question-eng6-b2-u08-grammar-sports-and-games-q035.mp3,question-eng6-b2-u08-grammar-sports-and-games-q035.mp3,33408,,local-ready
question:eng6-b2-u08-grammar-sports-and-games-q036,question:eng6-b2-u08-grammar-sports-and-games-q036,eng6-full-00916,english,6,question,eng6-b2-u08-grammar-sports-and-games-q036,23,She ____ the match last week.,She ____ the match last week.,audio/tts/assets/en-v1/question-eng6-b2-u08-grammar-sports-and-games-q036.mp3,question-eng6-b2-u08-grammar-sports-and-games-q036.mp3,33408,,local-ready
question:eng6-b2-u08-grammar-sports-and-games-q037,question:eng6-b2-u08-grammar-sports-and-games-q037,eng6-full-00917,english,6,question,eng6-b2-u08-grammar-sports-and-games-q037,23,____ up and listen.,____ up and listen.,audio/tts/assets/en-v1/question-eng6-b2-u08-grammar-sports-and-games-q037.mp3,question-eng6-b2-u08-grammar-sports-and-games-q037.mp3,30528,,local-ready
question:eng6-b2-u08-grammar-sports-and-games-q038,question:eng6-b2-u08-grammar-sports-and-games-q038,eng6-full-00918,english,6,question,eng6-b2-u08-grammar-sports-and-games-q038,23,____ up and listen.,____ up and listen.,audio/tts/assets/en-v1/question-eng6-b2-u08-grammar-sports-and-games-q038.mp3,question-eng6-b2-u08-grammar-sports-and-games-q038.mp3,30528,,local-ready
question:eng6-b2-u08-grammar-sports-and-games-q039,question:eng6-b2-u08-grammar-sports-and-games-q039,eng6-full-00919,english,6,question,eng6-b2-u08-grammar-sports-and-games-q039,23,____ run in the hall.,____ run in the hall.,audio/tts/assets/en-v1/question-eng6-b2-u08-grammar-sports-and-games-q039.mp3,question-eng6-b2-u08-grammar-sports-and-games-q039.mp3,30144,,local-ready
question:eng6-b2-u08-grammar-sports-and-games-q040,question:eng6-b2-u08-grammar-sports-and-games-q040,eng6-full-00920,english,6,question,eng6-b2-u08-grammar-sports-and-games-q040,23,____ up and listen.,____ up and listen.,audio/tts/assets/en-v1/question-eng6-b2-u08-grammar-sports-and-games-q040.mp3,question-eng6-b2-u08-grammar-sports-and-games-q040.mp3,30528,,local-ready
question:eng6-b2-u08-skills-sports-and-games-q001,question:eng6-b2-u08-skills-sports-and-games-q001,eng6-full-00921,english,6,question,eng6-b2-u08-skills-sports-and-games-q001,24,"Reading text: Last Saturday, our class had a football match. We played well and won 3-1. After the match, our teacher told us to drink water and rest. Statement: The text is about sports, games and healthy activities.","Reading text: Last Saturday, our class had a football match. We played well and won 3-1. After…",audio/tts/assets/en-v1/question-eng6-b2-u08-skills-sports-and-games-q001.mp3,question-eng6-b2-u08-skills-sports-and-games-q001.mp3,133824,,local-ready
question:eng6-b2-u08-skills-sports-and-games-q002,question:eng6-b2-u08-skills-sports-and-games-q002,eng6-full-00922,english,6,question,eng6-b2-u08-skills-sports-and-games-q002,24,"Reading text: Last Saturday, our class had a football match. We played well and won 3-1. After the match, our teacher told us to drink water and rest. What is the main topic?","Reading text: Last Saturday, our class had a football match. We played well and won 3-1. After…",audio/tts/assets/en-v1/question-eng6-b2-u08-skills-sports-and-games-q002.mp3,question-eng6-b2-u08-skills-sports-and-games-q002.mp3,105600,,local-ready
question:eng6-b2-u08-skills-sports-and-games-q003,question:eng6-b2-u08-skills-sports-and-games-q003,eng6-full-00923,english,6,question,eng6-b2-u08-skills-sports-and-games-q003,24,Choose the best answer: What sport did you play yesterday?,Choose the best answer: What sport did you play yesterday?,audio/tts/assets/en-v1/question-eng6-b2-u08-skills-sports-and-games-q003.mp3,question-eng6-b2-u08-skills-sports-and-games-q003.mp3,29760,,local-ready
question:eng6-b2-u08-skills-sports-and-games-q004,question:eng6-b2-u08-skills-sports-and-games-q004,eng6-full-00924,english,6,question,eng6-b2-u08-skills-sports-and-games-q004,24,Reorder the words: badminton / played / I,Reorder the words: badminton / played / I,audio/tts/assets/en-v1/question-eng6-b2-u08-skills-sports-and-games-q004.mp3,question-eng6-b2-u08-skills-sports-and-games-q004.mp3,29760,,local-ready
question:eng6-b2-u08-skills-sports-and-games-q005,question:eng6-b2-u08-skills-sports-and-games-q005,eng6-full-00925,english,6,question,eng6-b2-u08-skills-sports-and-games-q005,24,Choose the best answer: Who won the match?,Choose the best answer: Who won the match?,audio/tts/assets/en-v1/question-eng6-b2-u08-skills-sports-and-games-q005.mp3,question-eng6-b2-u08-skills-sports-and-games-q005.mp3,24000,,local-ready
question:eng6-b2-u08-skills-sports-and-games-q006,question:eng6-b2-u08-skills-sports-and-games-q006,eng6-full-00926,english,6,question,eng6-b2-u08-skills-sports-and-games-q006,24,Reorder the words: won / team / Our,Reorder the words: won / team / Our,audio/tts/assets/en-v1/question-eng6-b2-u08-skills-sports-and-games-q006.mp3,question-eng6-b2-u08-skills-sports-and-games-q006.mp3,27840,,local-ready
question:eng6-b2-u08-skills-sports-and-games-q007,question:eng6-b2-u08-skills-sports-and-games-q007,eng6-full-00927,english,6,question,eng6-b2-u08-skills-sports-and-games-q007,24,Choose the best answer: How often do you play sports?,Choose the best answer: How often do you play sports?,audio/tts/assets/en-v1/question-eng6-b2-u08-skills-sports-and-games-q007.mp3,question-eng6-b2-u08-skills-sports-and-games-q007.mp3,29184,,local-ready
question:eng6-b2-u08-skills-sports-and-games-q008,question:eng6-b2-u08-skills-sports-and-games-q008,eng6-full-00928,english,6,question,eng6-b2-u08-skills-sports-and-games-q008,24,Reorder the words: week / a / twice / sports / play / I,Reorder the words: week / a / twice / sports / play / I,audio/tts/assets/en-v1/question-eng6-b2-u08-skills-sports-and-games-q008.mp3,question-eng6-b2-u08-skills-sports-and-games-q008.mp3,48384,,local-ready
question:eng6-b2-u08-skills-sports-and-games-q009,question:eng6-b2-u08-skills-sports-and-games-q009,eng6-full-00929,english,6,question,eng6-b2-u08-skills-sports-and-games-q009,24,Write a sentence using the word/phrase 'football'.,Write a sentence using the word/phrase 'football'.,audio/tts/assets/en-v1/question-eng6-b2-u08-skills-sports-and-games-q009.mp3,question-eng6-b2-u08-skills-sports-and-games-q009.mp3,29184,,local-ready
question:eng6-b2-u08-skills-sports-and-games-q010,question:eng6-b2-u08-skills-sports-and-games-q010,eng6-full-00930,english,6,question,eng6-b2-u08-skills-sports-and-games-q010,24,Write a sentence using the word/phrase 'volleyball'.,Write a sentence using the word/phrase 'volleyball'.,audio/tts/assets/en-v1/question-eng6-b2-u08-skills-sports-and-games-q010.mp3,question-eng6-b2-u08-skills-sports-and-games-q010.mp3,30912,,local-ready
question:eng6-b2-u08-skills-sports-and-games-q011,question:eng6-b2-u08-skills-sports-and-games-q011,eng6-full-00931,english,6,question,eng6-b2-u08-skills-sports-and-games-q011,24,Write a sentence using the word/phrase 'badminton'.,Write a sentence using the word/phrase 'badminton'.,audio/tts/assets/en-v1/question-eng6-b2-u08-skills-sports-and-games-q011.mp3,question-eng6-b2-u08-skills-sports-and-games-q011.mp3,30144,,local-ready
question:eng6-b2-u08-skills-sports-and-games-q012,question:eng6-b2-u08-skills-sports-and-games-q012,eng6-full-00932,english,6,question,eng6-b2-u08-skills-sports-and-games-q012,24,Write a sentence using the word/phrase 'chess'.,Write a sentence using the word/phrase 'chess'.,audio/tts/assets/en-v1/question-eng6-b2-u08-skills-sports-and-games-q012.mp3,question-eng6-b2-u08-skills-sports-and-games-q012.mp3,29184,,local-ready
question:eng6-b2-u08-skills-sports-and-games-q013,question:eng6-b2-u08-skills-sports-and-games-q013,eng6-full-00933,english,6,question,eng6-b2-u08-skills-sports-and-games-q013,24,Write a sentence using the word/phrase 'competition'.,Write a sentence using the word/phrase 'competition'.,audio/tts/assets/en-v1/question-eng6-b2-u08-skills-sports-and-games-q013.mp3,question-eng6-b2-u08-skills-sports-and-games-q013.mp3,30720,,local-ready
question:eng6-b2-u08-skills-sports-and-games-q014,question:eng6-b2-u08-skills-sports-and-games-q014,eng6-full-00934,english,6,question,eng6-b2-u08-skills-sports-and-games-q014,24,Write a sentence using the word/phrase 'match'.,Write a sentence using the word/phrase 'match'.,audio/tts/assets/en-v1/question-eng6-b2-u08-skills-sports-and-games-q014.mp3,question-eng6-b2-u08-skills-sports-and-games-q014.mp3,29184,,local-ready
question:eng6-b2-u08-skills-sports-and-games-q015,question:eng6-b2-u08-skills-sports-and-games-q015,eng6-full-00935,english,6,question,eng6-b2-u08-skills-sports-and-games-q015,24,Write a sentence using the word/phrase 'player'.,Write a sentence using the word/phrase 'player'.,audio/tts/assets/en-v1/question-eng6-b2-u08-skills-sports-and-games-q015.mp3,question-eng6-b2-u08-skills-sports-and-games-q015.mp3,28416,,local-ready
question:eng6-b2-u08-skills-sports-and-games-q016,question:eng6-b2-u08-skills-sports-and-games-q016,eng6-full-00936,english,6,question,eng6-b2-u08-skills-sports-and-games-q016,24,Write a sentence using the word/phrase 'team'.,Write a sentence using the word/phrase 'team'.,audio/tts/assets/en-v1/question-eng6-b2-u08-skills-sports-and-games-q016.mp3,question-eng6-b2-u08-skills-sports-and-games-q016.mp3,27072,,local-ready
question:eng6-b2-u08-skills-sports-and-games-q017,question:eng6-b2-u08-skills-sports-and-games-q017,eng6-full-00937,english,6,question,eng6-b2-u08-skills-sports-and-games-q017,24,"Write 4-5 sentences about sports, games and healthy activities.","Write 4-5 sentences about sports, games and healthy activities.",audio/tts/assets/en-v1/question-eng6-b2-u08-skills-sports-and-games-q017.mp3,question-eng6-b2-u08-skills-sports-and-games-q017.mp3,40704,,local-ready
question:eng6-b2-u08-skills-sports-and-games-q018,question:eng6-b2-u08-skills-sports-and-games-q018,eng6-full-00938,english,6,question,eng6-b2-u08-skills-sports-and-games-q018,24,Make a short dialogue with 2 questions and 2 answers about Sports and Games.,Make a short dialogue with 2 questions and 2 answers about Sports and Games.,audio/tts/assets/en-v1/question-eng6-b2-u08-skills-sports-and-games-q018.mp3,question-eng6-b2-u08-skills-sports-and-games-q018.mp3,41856,,local-ready
question:eng6-b2-u08-skills-sports-and-games-q019,question:eng6-b2-u08-skills-sports-and-games-q019,eng6-full-00939,english,6,question,eng6-b2-u08-skills-sports-and-games-q019,24,Which word belongs to Unit 8 - Sports and Games?,Which word belongs to Unit 8 - Sports and Games?,audio/tts/assets/en-v1/question-eng6-b2-u08-skills-sports-and-games-q019.mp3,question-eng6-b2-u08-skills-sports-and-games-q019.mp3,26112,,local-ready
question:eng6-b2-u08-skills-sports-and-games-q020,question:eng6-b2-u08-skills-sports-and-games-q020,eng6-full-00940,english,6,question,eng6-b2-u08-skills-sports-and-games-q020,24,Which word belongs to Unit 8 - Sports and Games?,Which word belongs to Unit 8 - Sports and Games?,audio/tts/assets/en-v1/question-eng6-b2-u08-skills-sports-and-games-q020.mp3,question-eng6-b2-u08-skills-sports-and-games-q020.mp3,26112,,local-ready
question:eng6-b2-u08-skills-sports-and-games-q021,question:eng6-b2-u08-skills-sports-and-games-q021,eng6-full-00941,english,6,question,eng6-b2-u08-skills-sports-and-games-q021,24,Which word belongs to Unit 8 - Sports and Games?,Which word belongs to Unit 8 - Sports and Games?,audio/tts/assets/en-v1/question-eng6-b2-u08-skills-sports-and-games-q021.mp3,question-eng6-b2-u08-skills-sports-and-games-q021.mp3,26112,,local-ready
question:eng6-b2-u08-skills-sports-and-games-q022,question:eng6-b2-u08-skills-sports-and-games-q022,eng6-full-00942,english,6,question,eng6-b2-u08-skills-sports-and-games-q022,24,Which word belongs to Unit 8 - Sports and Games?,Which word belongs to Unit 8 - Sports and Games?,audio/tts/assets/en-v1/question-eng6-b2-u08-skills-sports-and-games-q022.mp3,question-eng6-b2-u08-skills-sports-and-games-q022.mp3,26112,,local-ready
question:eng6-b2-u08-skills-sports-and-games-q023,question:eng6-b2-u08-skills-sports-and-games-q023,eng6-full-00943,english,6,question,eng6-b2-u08-skills-sports-and-games-q023,24,Which word belongs to Unit 8 - Sports and Games?,Which word belongs to Unit 8 - Sports and Games?,audio/tts/assets/en-v1/question-eng6-b2-u08-skills-sports-and-games-q023.mp3,question-eng6-b2-u08-skills-sports-and-games-q023.mp3,26112,,local-ready
question:eng6-b2-u08-skills-sports-and-games-q024,question:eng6-b2-u08-skills-sports-and-games-q024,eng6-full-00944,english,6,question,eng6-b2-u08-skills-sports-and-games-q024,24,Which word belongs to Unit 8 - Sports and Games?,Which word belongs to Unit 8 - Sports and Games?,audio/tts/assets/en-v1/question-eng6-b2-u08-skills-sports-and-games-q024.mp3,question-eng6-b2-u08-skills-sports-and-games-q024.mp3,26112,,local-ready
question:eng6-b2-u08-skills-sports-and-games-q025,question:eng6-b2-u08-skills-sports-and-games-q025,eng6-full-00945,english,6,question,eng6-b2-u08-skills-sports-and-games-q025,24,Which word belongs to Unit 8 - Sports and Games?,Which word belongs to Unit 8 - Sports and Games?,audio/tts/assets/en-v1/question-eng6-b2-u08-skills-sports-and-games-q025.mp3,question-eng6-b2-u08-skills-sports-and-games-q025.mp3,26112,,local-ready
question:eng6-b2-u08-skills-sports-and-games-q026,question:eng6-b2-u08-skills-sports-and-games-q026,eng6-full-00946,english,6,question,eng6-b2-u08-skills-sports-and-games-q026,24,Which word belongs to Unit 8 - Sports and Games?,Which word belongs to Unit 8 - Sports and Games?,audio/tts/assets/en-v1/question-eng6-b2-u08-skills-sports-and-games-q026.mp3,question-eng6-b2-u08-skills-sports-and-games-q026.mp3,26112,,local-ready
question:eng6-b2-u08-skills-sports-and-games-q027,question:eng6-b2-u08-skills-sports-and-games-q027,eng6-full-00947,english,6,question,eng6-b2-u08-skills-sports-and-games-q027,24,Answer the question in a complete sentence: Who won the match?,Answer the question in a complete sentence: Who won the match?,audio/tts/assets/en-v1/question-eng6-b2-u08-skills-sports-and-games-q027.mp3,question-eng6-b2-u08-skills-sports-and-games-q027.mp3,34752,,local-ready
question:eng6-b2-u08-skills-sports-and-games-q028,question:eng6-b2-u08-skills-sports-and-games-q028,eng6-full-00948,english,6,question,eng6-b2-u08-skills-sports-and-games-q028,24,Answer the question in a complete sentence: What sport did you play yesterday?,Answer the question in a complete sentence: What sport did you play yesterday?,audio/tts/assets/en-v1/question-eng6-b2-u08-skills-sports-and-games-q028.mp3,question-eng6-b2-u08-skills-sports-and-games-q028.mp3,41088,,local-ready
question:eng6-b2-u08-skills-sports-and-games-q029,question:eng6-b2-u08-skills-sports-and-games-q029,eng6-full-00949,english,6,question,eng6-b2-u08-skills-sports-and-games-q029,24,Answer the question in a complete sentence: How often do you play sports?,Answer the question in a complete sentence: How often do you play sports?,audio/tts/assets/en-v1/question-eng6-b2-u08-skills-sports-and-games-q029.mp3,question-eng6-b2-u08-skills-sports-and-games-q029.mp3,39744,,local-ready
question:eng6-b2-u08-skills-sports-and-games-q030,question:eng6-b2-u08-skills-sports-and-games-q030,eng6-full-00950,english,6,question,eng6-b2-u08-skills-sports-and-games-q030,24,Answer the question in a complete sentence: What sport did you play yesterday?,Answer the question in a complete sentence: What sport did you play yesterday?,audio/tts/assets/en-v1/question-eng6-b2-u08-skills-sports-and-games-q030.mp3,question-eng6-b2-u08-skills-sports-and-games-q030.mp3,41088,,local-ready
question:eng6-b2-u08-skills-sports-and-games-q031,question:eng6-b2-u08-skills-sports-and-games-q031,eng6-full-00951,english,6,question,eng6-b2-u08-skills-sports-and-games-q031,24,Answer the question in a complete sentence: What sport did you play yesterday?,Answer the question in a complete sentence: What sport did you play yesterday?,audio/tts/assets/en-v1/question-eng6-b2-u08-skills-sports-and-games-q031.mp3,question-eng6-b2-u08-skills-sports-and-games-q031.mp3,41088,,local-ready
question:eng6-b2-u08-skills-sports-and-games-q032,question:eng6-b2-u08-skills-sports-and-games-q032,eng6-full-00952,english,6,question,eng6-b2-u08-skills-sports-and-games-q032,24,Answer the question in a complete sentence: What sport did you play yesterday?,Answer the question in a complete sentence: What sport did you play yesterday?,audio/tts/assets/en-v1/question-eng6-b2-u08-skills-sports-and-games-q032.mp3,question-eng6-b2-u08-skills-sports-and-games-q032.mp3,41088,,local-ready
question:eng6-b2-u08-skills-sports-and-games-q033,question:eng6-b2-u08-skills-sports-and-games-q033,eng6-full-00953,english,6,question,eng6-b2-u08-skills-sports-and-games-q033,24,Answer the question in a complete sentence: How often do you play sports?,Answer the question in a complete sentence: How often do you play sports?,audio/tts/assets/en-v1/question-eng6-b2-u08-skills-sports-and-games-q033.mp3,question-eng6-b2-u08-skills-sports-and-games-q033.mp3,39744,,local-ready
question:eng6-b2-u08-skills-sports-and-games-q034,question:eng6-b2-u08-skills-sports-and-games-q034,eng6-full-00954,english,6,question,eng6-b2-u08-skills-sports-and-games-q034,24,Answer the question in a complete sentence: What sport did you play yesterday?,Answer the question in a complete sentence: What sport did you play yesterday?,audio/tts/assets/en-v1/question-eng6-b2-u08-skills-sports-and-games-q034.mp3,question-eng6-b2-u08-skills-sports-and-games-q034.mp3,41088,,local-ready
question:eng6-b2-u08-skills-sports-and-games-q035,question:eng6-b2-u08-skills-sports-and-games-q035,eng6-full-00955,english,6,question,eng6-b2-u08-skills-sports-and-games-q035,24,Answer the question in a complete sentence: How often do you play sports?,Answer the question in a complete sentence: How often do you play sports?,audio/tts/assets/en-v1/question-eng6-b2-u08-skills-sports-and-games-q035.mp3,question-eng6-b2-u08-skills-sports-and-games-q035.mp3,39744,,local-ready
question:eng6-b2-u08-skills-sports-and-games-q036,question:eng6-b2-u08-skills-sports-and-games-q036,eng6-full-00956,english,6,question,eng6-b2-u08-skills-sports-and-games-q036,24,Answer the question in a complete sentence: What sport did you play yesterday?,Answer the question in a complete sentence: What sport did you play yesterday?,audio/tts/assets/en-v1/question-eng6-b2-u08-skills-sports-and-games-q036.mp3,question-eng6-b2-u08-skills-sports-and-games-q036.mp3,41088,,local-ready
